Income,Age,City_Tier,Occupation,Entertainment,Rent,Healthcare,Eating_Out,Groceries,Transport
100918.436,20,Tier_3,Student,4828.485214,15137.76539,4327.085082,4500.538147,15014.41681,7949.965582
48564.46244,21,Tier_1,Professional,2150.739531,14569.33873,2069.198354,2311.417929,5990.492258,2621.684386
31779.67297,34,Tier_3,Student,686.435196,4766.950946,1465.477831,1444.278584,4648.314164,2370.886071
25315.83795,34,Tier_3,Student,1254.585654,3797.375692,1117.199452,599.3780981,3342.494052,1518.196256
14008.47654,36,Tier_3,Retired,553.3112056,2101.271481,535.7831432,521.8719649,1542.695319,1034.580561
31918.37288,21,Tier_1,Retired,1157.809508,9575.511865,1466.541346,693.4397022,4462.387496,2360.642234
36870.0443,46,Tier_1,Professional,1287.070573,11061.01329,1633.717471,1625.124148,3932.323138,2613.935703
11109.37028,34,Tier_2,Retired,521.4396059,2221.874055,533.3497559,547.4735427,1561.886318,691.1648959
39194.58171,39,Tier_2,Professional,1716.702753,7838.916341,1646.998399,978.7082378,3988.374295,2073.693422
26495.90367,19,Tier_1,Retired,854.6530779,7948.771101,1306.575827,1024.416294,2838.711408,1925.231467
6520.501795,59,Tier_3,Self_Employed,230.2181611,978.0752692,311.7814656,273.2915405,769.1317416,382.3907728
15072.76349,29,Tier_2,Self_Employed,371.6040473,3014.552699,592.8417439,371.156914,1556.334649,841.2397628
21548.64537,62,Tier_2,Self_Employed,1002.354115,4309.729075,1034.173901,571.1921353,3036.614116,1101.470035
135822.3127,28,Tier_2,Retired,3125.110316,27164.46255,4238.515048,4236.877889,16648.24341,10224.18366
46826.0598,57,Tier_2,Student,1825.345991,9365.21196,1513.594126,1195.489025,6131.660473,2982.057861
10306.88508,46,Tier_1,Retired,272.2539326,3092.065524,361.4984248,305.5859914,1082.847522,669.2627277
44257.56924,37,Tier_1,Self_Employed,1372.830656,13277.27077,1435.93335,2212.5673,4441.110079,2989.072804
8700.271138,22,Tier_2,Professional,334.3614946,1740.054228,390.0845448,419.2432658,1296.922795,618.7823879
71332.37023,42,Tier_2,Student,2341.924661,14266.47405,2696.219719,1434.971445,7647.65881,4567.018663
20579.5458,51,Tier_2,Self_Employed,808.8298489,4115.90916,844.1161731,891.1549983,2912.016987,1547.104709
27834.83881,29,Tier_2,Retired,1054.363919,5566.967762,1071.009428,1055.092151,3675.10143,1956.619318
86646.33336,45,Tier_2,Professional,1930.212584,17329.26667,3599.262561,3783.323239,12154.25135,6337.464144
10713.09181,51,Tier_2,Retired,411.5545888,2142.618361,399.982397,370.3142785,1393.967326,597.3122481
9810.986543,23,Tier_2,Professional,325.1637257,1962.197309,432.9870362,316.7585181,1171.960235,743.7543492
18808.66975,36,Tier_2,Self_Employed,601.4910082,3761.733951,827.7906771,378.9329952,2378.20296,1408.698932
68847.95087,29,Tier_2,Professional,1990.41099,13769.59017,3418.056,2138.842871,8724.576819,5012.358028
8897.056763,42,Tier_2,Professional,377.9437813,1779.411353,321.146511,366.406476,969.055765,457.6571524
3112.645175,30,Tier_1,Professional,87.80061528,933.7935524,147.1896557,137.5910335,410.7396003,235.9273483
20910.89458,34,Tier_2,Self_Employed,497.8222386,4182.178916,730.7016429,493.416294,2273.95972,1311.495595
46646.13261,29,Tier_2,Professional,2254.048293,9329.226522,2016.791827,1035.964323,5927.85062,3630.86327
78367.30258,20,Tier_2,Retired,1904.776559,15673.46052,2493.599668,3499.442998,10470.50883,4312.129432
20711.06901,41,Tier_1,Student,476.3079316,6213.320702,868.2757338,611.492225,2911.474282,1086.567084
21586.24046,25,Tier_1,Retired,932.2477428,6475.872138,1077.810323,976.4474221,2745.097105,1204.923547
75513.99241,53,Tier_1,Professional,2089.064787,22654.19772,3438.615664,3746.632288,9871.547027,3816.915299
6722.122964,43,Tier_3,Professional,201.8707616,1008.318445,270.99078,166.5328501,916.6728302,462.5692573
21985.44759,62,Tier_2,Self_Employed,1077.874627,4397.089519,833.4014913,620.1287427,2597.465025,1127.333499
34936.65252,25,Tier_2,Retired,1105.643263,6987.330504,1129.139743,1497.842555,3575.432517,2657.391131
42973.01492,49,Tier_3,Professional,1177.56927,6445.952238,1541.665855,1327.436963,4932.864733,2958.331926
19952.45168,49,Tier_1,Self_Employed,544.607157,5985.735505,784.7912044,421.1182362,2113.314964,1063.702077
30838.07695,18,Tier_2,Self_Employed,947.2907329,6167.61539,1051.19173,1079.549249,4255.846678,1616.367381
4098.149371,20,Tier_2,Self_Employed,181.8016169,819.6298742,198.5435238,127.159328,576.6010377,241.1324446
17718.31148,18,Tier_3,Self_Employed,508.5635199,2657.746722,856.5573866,421.4530105,2630.033834,1057.892575
43120.75138,32,Tier_3,Professional,2085.42653,6468.112707,1791.318577,1082.396737,5609.017035,2333.830734
13672.16691,37,Tier_2,Professional,439.918299,2734.433383,598.7919367,404.630917,1692.810079,753.6250693
31449.55265,20,Tier_2,Self_Employed,812.2542327,6289.91053,1085.147748,1401.838479,4624.55472,2206.782737
42892.43124,32,Tier_3,Self_Employed,1065.682094,6433.864685,2005.853706,1053.55017,6261.269947,2767.535684
22809.06446,54,Tier_3,Retired,772.3425786,3421.359669,861.8682485,795.3844561,3012.764548,1542.059667
34383.21119,38,Tier_3,Self_Employed,1625.886493,5157.481679,1479.002393,1239.470654,4768.646399,2461.58423
13887.80795,59,Tier_1,Self_Employed,479.2778379,4166.342385,465.4769976,318.3719264,1526.770775,1030.919379
25429.46034,56,Tier_2,Professional,703.9630769,5085.892068,1245.379655,928.8826884,3197.579636,1449.422857
48880.09788,40,Tier_2,Student,1894.085964,9776.019576,2076.340056,1728.721897,5720.631896,3559.524147
34014.12061,57,Tier_1,Retired,736.4098896,10204.23618,1266.388677,1385.67252,4802.047174,1802.252812
18764.60469,52,Tier_2,Professional,757.1720305,3752.920938,820.0819184,824.5727556,2711.56933,968.5492375
35894.01272,35,Tier_1,Self_Employed,1554.562463,10768.20382,1156.544587,1620.023098,4309.598326,2342.315773
53137.6233,34,Tier_2,Self_Employed,1433.211998,10627.52466,2315.844005,1889.159287,6585.908691,3811.994079
5819.674654,48,Tier_3,Self_Employed,154.3687817,872.9511981,219.026923,214.039881,649.1156303,459.5628464
75827.16711,43,Tier_2,Retired,3570.24511,15165.43342,2434.525032,2959.703103,10911.65558,4760.654626
22924.21076,39,Tier_2,Self_Employed,771.2569984,4584.842153,911.3864635,1127.474589,2451.524903,1432.527411
42164.95089,62,Tier_2,Student,1032.309211,8432.990177,1272.005367,936.277642,6150.015587,2866.333873
78178.5193,53,Tier_2,Retired,1663.4893,15635.70386,3590.883162,2866.8754,10230.10882,6102.851514
10012.74142,52,Tier_2,Retired,439.8825695,2002.548284,316.4875403,208.7834833,1123.972312,706.7266473
17007.33259,28,Tier_2,Self_Employed,387.0674266,3401.466517,511.1887834,712.9303302,2063.096145,1261.371108
23816.01908,44,Tier_3,Retired,800.2138513,3572.402862,718.5972409,1043.09904,2502.600232,1561.292865
16025.71412,51,Tier_1,Retired,454.6105667,4807.714236,740.9278428,329.7781538,2078.89266,1129.312491
120198.7524,35,Tier_2,Student,5469.034751,24039.75047,4846.820428,5430.260209,16869.60816,6440.025009
15116.39183,44,Tier_1,Professional,541.5597278,4534.917549,479.2549355,484.6120863,2004.438343,963.7048343
19235.5467,21,Tier_2,Student,817.1491181,3847.10934,629.127657,555.450893,2082.36764,1465.702082
35329.15723,34,Tier_3,Professional,1486.291455,5299.373585,1247.441278,840.5136901,4508.275138,1939.030855
11467.05064,23,Tier_1,Student,417.5181201,3440.115191,488.4290357,266.5476038,1621.353422,845.3553186
21859.87604,59,Tier_2,Self_Employed,706.9660554,4371.975209,1007.507961,665.3070696,3126.713255,1697.725107
38673.70805,28,Tier_3,Student,1639.163897,5801.056208,1714.227593,1232.843835,5308.122233,2998.629052
22986.54531,22,Tier_2,Retired,1011.075423,4597.309062,1028.850343,1139.206329,2718.475695,1816.245034
27840.39141,35,Tier_2,Retired,1262.008237,5568.078281,1334.674842,1330.153559,4147.54841,1539.593519
19643.20922,42,Tier_1,Retired,868.2059265,5892.962765,659.3311422,949.6482581,2766.494331,1530.308505
8931.82851,27,Tier_1,Self_Employed,400.006808,2679.548553,405.6678566,265.0813694,1268.966052,635.5835334
38802.00617,58,Tier_2,Student,1740.121213,7760.401234,1316.552871,1030.073178,5530.101716,3103.158908
122137.0578,33,Tier_3,Professional,5586.286291,18320.55867,4334.104835,2838.417903,16684.58131,9534.117633
30444.9059,27,Tier_2,Student,975.5079396,6088.98118,1199.319381,988.921732,3812.136939,2139.0129
35924.11063,27,Tier_3,Student,1442.252064,5388.616595,1351.480081,1098.788091,4393.680191,2778.432729
52215.30159,53,Tier_2,Professional,2581.718113,10443.06032,1937.571116,1530.315606,7208.623744,3028.061269
10867.02511,38,Tier_3,Student,227.4049066,1630.053766,374.3796561,239.4012435,1350.717434,803.06631
117121.178,31,Tier_3,Retired,4278.225223,17568.1767,4646.859638,3647.939434,16984.29496,7702.691152
35270.97609,25,Tier_1,Professional,744.0566546,10581.29283,1124.790056,1595.992522,3929.656389,2610.847752
110684.3992,18,Tier_2,Student,4121.501018,22136.87984,3939.880811,4318.278976,15382.0579,8519.883232
16689.35323,33,Tier_1,Professional,769.021697,5006.80597,776.0797736,765.8081385,1868.585015,1191.323004
128463.7701,43,Tier_2,Professional,5581.651039,25692.75402,6318.125703,2790.46235,15860.48159,8555.756412
55774.77894,59,Tier_2,Self_Employed,2351.615634,11154.95579,2596.875066,1535.180099,5815.55922,2844.451313
46694.64315,23,Tier_2,Professional,1165.718383,9338.92863,1763.053162,1300.943048,5828.015665,3079.267769
36176.76078,56,Tier_2,Professional,1319.424751,7235.352155,1664.559303,1317.947159,4571.496271,2012.946385
24590.85159,19,Tier_2,Self_Employed,771.6425981,4918.170318,988.6999986,1194.091353,2680.832888,1870.271
78384.22602,26,Tier_1,Self_Employed,2171.140675,23515.26781,2850.550502,3864.194846,9111.639552,5440.741958
33565.04767,22,Tier_1,Retired,1547.621348,10069.5143,1434.088082,1564.543097,3712.465859,1926.748033
6218.580211,57,Tier_1,Retired,206.0931658,1865.574063,212.037032,204.3903992,755.5473617,384.4564453
12273.57052,22,Tier_2,Professional,294.5593125,2454.714104,550.5661748,559.8750136,1618.816801,731.733313
25855.4337,64,Tier_2,Self_Employed,1118.379046,5171.086739,1233.460816,1206.066224,2769.256607,2009.1707
38443.76669,25,Tier_1,Professional,951.4903212,11533.13001,1350.393672,1445.646996,4602.824876,3007.120797
28672.15924,22,Tier_3,Professional,1028.795974,4300.823886,1299.696332,874.3111182,3650.823278,2155.480694
79549.06599,22,Tier_2,Student,3128.33921,15909.8132,3058.095893,2701.373643,11127.91865,4770.333129
6298.527591,34,Tier_2,Professional,289.7425156,1259.705518,250.2639153,229.8185619,825.8785214,458.1274627
33651.83986,26,Tier_2,Self_Employed,1198.999619,6730.367971,1512.531475,1284.810708,4751.134559,2274.718751
7006.329826,51,Tier_3,Student,149.7445693,1050.949474,335.9463667,191.3908481,725.0978421,417.2632088
55089.94527,50,Tier_1,Student,2202.802447,16526.98358,1960.123596,1393.61882,6021.87993,4290.521309
27816.52894,39,Tier_2,Self_Employed,829.1265074,5563.305787,1069.38973,1013.812129,4068.850126,1767.258782
41967.07403,38,Tier_3,Retired,1242.218294,6295.061105,1556.386236,1282.853514,5586.734025,2414.584997
15030.64344,60,Tier_1,Self_Employed,370.3947807,4509.193032,549.1653208,641.5636527,1812.490825,852.8718508
83493.54529,32,Tier_1,Student,2687.24986,25048.06359,3167.812355,2772.839668,9863.287802,5795.805576
69032.47962,18,Tier_2,Self_Employed,2636.738747,13806.49592,2899.250526,1871.768251,9484.2578,4797.034183
47848.16768,24,Tier_2,Self_Employed,963.5759801,9569.633535,1861.182146,1500.110688,6907.273714,3746.100794
27047.2026,40,Tier_1,Retired,998.4354514,8114.160781,1139.169513,1150.959703,3426.322498,1445.255366
47707.24198,64,Tier_1,Professional,2314.240149,14312.17259,1848.580509,988.3067783,5087.125061,2656.526784
17042.04161,23,Tier_2,Self_Employed,729.9781211,3408.408323,647.2543067,717.5432248,2443.727116,963.1719031
59480.10631,37,Tier_3,Professional,1836.948999,8922.015946,2442.04372,1575.44159,7145.979346,3667.355253
112256.0134,43,Tier_2,Self_Employed,5211.534151,22451.20269,5066.583829,4174.180127,16231.0193,7348.850232
70646.30655,59,Tier_3,Self_Employed,2866.051582,10596.94598,2490.915564,2192.513272,9780.947208,4507.143503
16735.21875,29,Tier_2,Retired,433.3475147,3347.043749,551.7509505,657.1772911,1945.500872,1299.074879
40058.11343,30,Tier_2,Self_Employed,1773.427582,8011.622686,1901.179004,911.969546,4229.439184,2821.451967
10661.98004,64,Tier_2,Retired,443.2171328,2132.396009,460.5191674,219.6420483,1337.893298,790.045334
47423.10848,30,Tier_1,Self_Employed,1634.585488,14226.93254,1734.023922,2005.254565,4933.547745,3580.070751
43020.64479,19,Tier_1,Student,955.4428936,12906.19344,1979.984078,1443.560698,6082.901096,2820.378033
6721.721585,49,Tier_1,Student,160.2020665,2016.516476,278.0296283,222.3225317,691.1581405,461.1873061
11843.39474,48,Tier_1,Retired,450.8687513,3553.018423,434.0452266,314.2854553,1742.561929,704.8610581
23919.31435,28,Tier_2,Self_Employed,690.5756652,4783.862869,1052.761328,1058.452376,2986.437521,1743.058903
23582.61019,54,Tier_3,Student,893.5272878,3537.391528,900.0614746,659.5830156,2927.749114,1644.982341
11400.02825,21,Tier_1,Self_Employed,260.6908788,3420.008475,423.9960082,500.0813444,1620.344182,752.1096646
40951.16934,51,Tier_2,Retired,1736.306421,8190.233868,1769.951724,1128.079432,5215.11137,2341.803276
36685.3051,33,Tier_3,Self_Employed,1779.57559,5502.795765,1348.868305,1165.708337,4443.441654,2804.960679
25681.78732,48,Tier_1,Professional,855.1520891,7704.536196,1038.537562,566.7496725,2829.997918,1497.981947
16388.2429,42,Tier_3,Retired,791.9940475,2458.236435,649.7736783,561.5375483,2236.690888,1064.828111
69419.17199,56,Tier_3,Retired,2189.415361,10412.8758,2782.412142,2896.43042,8677.810775,4944.988623
112789.48,25,Tier_1,Professional,4023.96921,33836.84399,5019.163273,4217.129432,14132.74844,6247.640697
20375.80555,25,Tier_3,Self_Employed,986.9236298,3056.370833,867.9310363,861.450227,2297.029678,1581.970578
18383.68981,51,Tier_3,Student,662.0201752,2757.553471,752.2223555,676.6014039,1970.368934,983.7332765
44441.04654,32,Tier_1,Retired,1408.387736,13332.31396,1528.817943,2081.031504,5146.901913,3223.394082
22528.33562,22,Tier_3,Retired,574.2120384,3379.250343,898.7255195,1116.587452,3159.935176,1700.861152
26834.26515,36,Tier_2,Student,1312.251825,5366.853029,1006.719368,1138.818895,3524.343965,1857.855503
54212.95506,27,Tier_3,Self_Employed,1339.857617,8131.943258,2241.655052,1815.530284,6375.629133,2850.680563
6512.429044,26,Tier_2,Student,242.8225327,1302.485809,206.8285158,223.0971073,747.5432908,337.1034006
86128.40306,46,Tier_2,Self_Employed,4169.240116,17225.68061,2968.766383,3393.037974,8628.769131,6219.261184
31796.04151,57,Tier_2,Professional,645.9431014,6359.208301,1533.3802,835.5880178,3228.569094,2249.805317
21585.09146,54,Tier_2,Student,565.8015491,4317.018291,818.284018,636.1425623,2676.962451,1704.57802
27933.03555,36,Tier_2,Retired,835.1773662,5586.60711,1117.52452,916.525466,3151.310826,2109.260841
29111.72068,30,Tier_3,Student,1242.903847,4366.758102,1057.296415,735.6744133,4274.791676,1518.895539
7510.006557,63,Tier_2,Retired,179.6348123,1502.001311,292.8998918,159.5222726,960.229738,461.4464108
99200.98698,57,Tier_3,Professional,4390.828248,14880.14805,3965.992305,3623.657297,14394.09762,6758.419855
31008.39231,33,Tier_2,Self_Employed,942.0231177,6201.678462,1342.732399,1046.308502,3415.676656,1647.549007
42759.82895,47,Tier_3,Retired,1935.58347,6413.974343,2005.751561,1919.674765,4538.813291,2444.449974
64227.86804,22,Tier_2,Student,3088.795646,12845.57361,2181.761402,2429.56683,9098.499631,3488.516836
13253.57617,50,Tier_2,Professional,404.2544502,2650.715234,504.3707625,586.4237894,1729.202403,902.2335736
43814.94201,36,Tier_2,Retired,1742.272841,8762.988401,1955.977716,1346.799054,5935.220659,3121.704124
24217.71788,36,Tier_2,Student,721.106896,4843.543575,948.9968331,952.5325728,3090.327043,1343.565091
59063.55112,34,Tier_3,Professional,1919.142379,8859.532668,2283.057356,2199.056346,6962.067277,4476.774055
5470.748506,41,Tier_1,Student,167.8531509,1641.224552,247.7029809,248.9109507,625.9909804,320.8306554
27713.56325,45,Tier_2,Self_Employed,823.4849618,5542.712651,1148.694283,1094.066418,2903.380927,2104.023815
18521.65998,59,Tier_1,Retired,635.8449603,5556.497994,766.0432854,388.0405223,1926.000874,1292.493454
42394.03813,54,Tier_3,Student,857.9139805,6359.105719,2021.302728,1551.900628,5193.489288,3003.311869
43694.9586,39,Tier_1,Professional,1232.523432,13108.48758,1835.138402,1719.045538,5008.527986,2654.25564
17032.04664,56,Tier_2,Self_Employed,689.5315641,3406.409327,555.61667,707.488261,2196.330125,1291.615655
16970.19025,33,Tier_2,Student,467.2365118,3394.038051,735.9118941,685.0904823,2298.374403,1167.078205
27458.20655,52,Tier_1,Retired,739.4785961,8237.461965,1183.734321,1320.564587,3644.475412,1758.691802
14641.84609,44,Tier_2,Professional,420.8150394,2928.369219,495.2452935,489.3849747,2110.722928,817.6584077
58837.79015,29,Tier_3,Professional,2895.004793,8825.668522,2459.459558,1226.260776,8045.056201,3053.164888
22327.77951,63,Tier_1,Self_Employed,795.0477006,6698.333854,995.1599479,486.9995526,2672.999335,1760.70066
2931.771378,45,Tier_3,Student,124.7443713,439.7657067,128.317166,79.88656118,346.04853,231.9210699
22227.71061,18,Tier_1,Self_Employed,540.1783089,6668.313184,946.7608799,464.8692178,2289.87736,1475.491466
13070.55937,56,Tier_1,Professional,373.4052597,3921.167812,414.9334767,357.3082424,1667.45645,816.8297496
8135.008042,35,Tier_2,Retired,350.8230958,1627.001608,356.9962226,184.0512129,1089.481806,606.1108693
11147.95498,40,Tier_2,Professional,454.4971449,2229.590996,441.7301622,296.3367669,1292.226954,693.5981223
32744.14473,39,Tier_2,Student,1369.601876,6548.828945,1147.842207,758.8364376,4660.138158,2063.511924
86843.70808,21,Tier_1,Professional,2877.253816,26053.11242,2960.107041,1900.708662,10254.33771,6677.595045
38541.86144,28,Tier_2,Retired,1700.208323,7708.372288,1347.078385,840.9437536,4542.635576,2302.110831
18467.17203,35,Tier_1,Retired,770.1957242,5540.15161,871.4486375,627.240838,2139.676305,1068.996783
43203.46662,24,Tier_3,Self_Employed,1656.353042,6480.519993,1391.427648,1199.957299,4523.694306,3382.776432
20778.63164,38,Tier_2,Professional,879.4311964,4155.726327,766.1342169,1026.343266,3109.929073,1090.603704
17210.45566,52,Tier_2,Student,579.0754838,3442.091132,659.8137018,388.7302538,2137.140916,925.9282339
11913.91741,54,Tier_3,Retired,302.0981435,1787.087612,471.6610818,268.4561293,1751.142891,767.4770603
7387.093355,47,Tier_2,Retired,342.3877717,1477.418671,351.510029,304.1580916,951.0269277,584.3873222
21960.78618,34,Tier_2,Student,858.8736945,4392.157235,1039.695955,680.3059655,3149.69081,1695.969951
34043.53591,50,Tier_3,Professional,927.1118094,5106.530387,1347.623007,752.35277,4429.626404,2516.350577
27768.39339,33,Tier_1,Retired,1303.161628,8330.518018,1215.971037,1094.413599,3676.701402,1953.428966
21507.97592,32,Tier_2,Self_Employed,1035.988395,4301.595184,813.376636,820.0670777,3173.200541,1443.629307
14077.82034,30,Tier_1,Retired,459.6653373,4223.346101,682.8454104,517.96181,1944.228368,950.6057117
48803.12438,56,Tier_1,Student,1861.333627,14640.93731,1585.682054,1741.655818,5315.187126,3347.474527
10459.30325,20,Tier_1,Professional,472.4409983,3137.790976,363.3478285,366.1774821,1390.071733,589.3099832
55813.71975,41,Tier_3,Retired,2270.016535,8372.057962,2178.742253,2228.794842,6528.071833,2828.984257
13455.98201,40,Tier_2,Retired,438.3123382,2691.196403,591.3961572,402.9146516,1619.147432,770.6205605
16432.30463,62,Tier_1,Professional,356.6185254,4929.691389,531.7401732,560.4771836,2356.927948,1216.203345
9279.143332,18,Tier_2,Professional,292.379635,1855.828666,307.9179941,289.9827899,1323.755285,473.3446369
20087.05674,49,Tier_2,Self_Employed,996.7708674,4017.411347,815.7871082,622.4564361,2363.530845,1464.887804
65460.52888,50,Tier_2,Retired,1811.470446,13092.10578,1970.678227,2056.843939,9516.350393,4386.67071
45317.79824,47,Tier_2,Self_Employed,1687.967398,9063.559648,2223.718627,922.1127323,5605.316451,3093.772409
65623.57926,19,Tier_2,Self_Employed,1633.257677,13124.71585,2273.073483,1418.810342,7498.597405,3547.718848
45554.59143,35,Tier_2,Student,1600.294192,9110.918286,2201.988756,1515.113087,4655.355758,3061.80117
12407.00855,47,Tier_3,Retired,504.9646584,1861.051283,578.1650299,261.9157322,1432.920924,641.668124
23024.6643,35,Tier_2,Professional,1000.507715,4604.93286,934.6994201,1107.36678,3184.918055,1700.703038
16071.34831,22,Tier_3,Self_Employed,627.9440317,2410.702246,645.371945,758.2433524,1993.29304,1177.589356
86978.18194,22,Tier_1,Student,1895.907387,26093.45458,4289.233702,2962.680646,9634.460499,6215.873405
11516.33503,25,Tier_1,Student,408.0968598,3454.900508,380.4802409,320.5314294,1426.252329,584.1890271
61323.03414,26,Tier_1,Retired,2021.857665,18396.91024,1846.678511,2711.968008,8919.428549,3351.406256
61286.55439,49,Tier_1,Student,1659.441381,18385.96632,2918.146822,2509.604792,7026.00664,3449.823139
129657.135,31,Tier_3,Student,5894.42414,19448.57025,6392.428124,5942.719198,17421.52766,8473.933777
21616.30968,30,Tier_2,Retired,788.7294304,4323.261936,669.2342161,1003.450991,2305.0572,1609.118174
53040.46482,35,Tier_2,Self_Employed,2200.500985,10608.09296,1595.215852,1971.819526,7620.024295,2926.843111
186143.6804,21,Tier_2,Student,8858.79736,37228.73608,6296.240947,8847.315306,23350.1765,12170.30303
18303.34885,39,Tier_2,Self_Employed,447.7955364,3660.669769,634.4466132,715.0439914,2091.246825,1377.955179
8786.049536,37,Tier_1,Self_Employed,387.4300543,2635.814861,269.016753,234.5723176,1253.150185,537.7652287
6667.129147,32,Tier_2,Self_Employed,245.9099741,1333.425829,227.6055699,185.7218871,714.0376706,424.8070825
53057.01047,24,Tier_2,Professional,1679.385256,10611.40209,2318.550426,1647.702143,6241.647124,3453.538632
6650.40141,30,Tier_3,Retired,303.12472,997.5602115,231.0744098,310.8287023,721.2172854,470.3520912
22272.26404,51,Tier_2,Retired,445.77709,4454.452808,806.3928607,1106.45245,3197.63826,1330.657122
42565.66453,58,Tier_3,Self_Employed,1609.552291,6384.849679,2113.846192,1522.483376,5188.519716,2678.1574
34790.27213,47,Tier_2,Student,1519.241299,6958.054425,1637.759317,759.3042002,3989.96381,2519.77601
42163.43065,22,Tier_1,Professional,1616.406051,12649.02919,1346.960192,862.9866216,6020.828934,2642.399626
35838.73409,18,Tier_2,Professional,1402.95026,7167.746818,1596.310611,1663.480061,5203.140877,2505.832892
83453.53687,48,Tier_2,Retired,3810.746831,16690.70737,3522.040645,2280.989076,8750.141114,4861.308851
14004.01784,37,Tier_2,Professional,300.2419354,2800.803568,563.8925881,668.6830823,1821.956662,1083.514044
17454.56591,36,Tier_1,Self_Employed,391.0493492,5236.369772,785.3550887,371.0883777,2229.924777,1293.3965
16168.57956,46,Tier_1,Self_Employed,738.1384088,4850.573867,489.912321,351.2824432,2290.875911,1252.596183
58285.35325,62,Tier_1,Retired,1471.57311,17485.60598,2767.830179,2299.45273,7299.664838,3130.488963
61652.65241,55,Tier_2,Retired,2061.129347,12330.53048,2239.203452,2562.709552,6449.489661,4047.44875
43042.05397,27,Tier_3,Professional,908.3398098,6456.308096,1694.551279,1180.176663,6397.026394,2276.508009
77323.06664,46,Tier_2,Student,1944.744922,15464.61333,3140.607334,3251.204076,9849.015177,3924.804371
11690.36137,48,Tier_2,Professional,294.0646296,2338.072274,525.4253308,303.6755291,1540.776017,881.8339071
113860.8024,28,Tier_2,Retired,5061.651159,22772.16048,4931.307774,3009.628042,11681.9915,6653.891616
101472.546,40,Tier_2,Self_Employed,3431.708566,20294.5092,4845.474262,3045.878583,14211.57127,7067.224997
54038.40403,47,Tier_1,Self_Employed,2377.940966,16211.52121,2048.519115,1083.80457,7846.101876,3733.57328
124790.5221,42,Tier_3,Student,3504.58218,18718.57832,5797.769536,3859.715903,14287.59374,9525.904216
7971.708335,33,Tier_1,Student,332.0575135,2391.512501,346.4846798,309.0875127,911.7378138,502.2117042
19720.10892,40,Tier_1,Professional,682.304324,5916.032677,713.5444497,982.6109995,2172.916414,1567.448762
16659.06667,50,Tier_1,Self_Employed,564.8803843,4997.720002,668.1881641,554.2083272,2120.048329,1027.772804
53430.45174,54,Tier_1,Professional,2257.276412,16029.13552,2587.226453,1292.081864,5400.231594,4173.926564
12949.85757,45,Tier_2,Student,395.4089056,2589.971515,646.5115829,611.6042016,1377.881193,1033.657702
54992.31791,44,Tier_2,Retired,1539.173753,10998.46358,1931.998436,2200.080087,7181.656626,2808.174439
89803.71075,23,Tier_2,Professional,3197.860608,17960.74215,3203.633394,3385.104212,11158.6334,5790.005197
52319.00565,55,Tier_2,Professional,2091.006274,10463.80113,1788.955962,1182.546753,7180.150022,2963.095589
37644.92687,54,Tier_2,Self_Employed,804.8494257,7528.985373,1346.894203,869.4581758,5161.967,2427.269705
13611.27793,23,Tier_1,Self_Employed,373.5476211,4083.38338,480.2572424,659.0675301,1656.81827,965.8795156
15236.84654,42,Tier_3,Self_Employed,554.3507937,2285.526981,492.570196,615.1654747,2038.294267,778.8469451
81523.5965,30,Tier_2,Professional,2985.416003,16304.7193,3775.071244,3687.591654,11657.74359,6036.315947
55962.20683,50,Tier_1,Self_Employed,1845.852145,16788.66205,2057.524826,1252.23745,7266.850282,3054.49176
29077.99685,50,Tier_3,Self_Employed,1221.42751,4361.699527,949.8717095,1410.071553,4315.794106,1861.278323
21474.57646,42,Tier_1,Student,846.7726812,6442.372937,864.6096541,818.8971651,3214.386916,1381.926013
5933.125163,31,Tier_2,Self_Employed,254.6296129,1186.625033,199.0412874,244.5364426,745.5610674,391.4352809
12737.05481,57,Tier_2,Retired,397.8780382,2547.410962,564.8112871,418.3224202,1439.55227,652.7941284
138425.5521,58,Tier_1,Student,5747.91241,41527.66564,5208.231377,3054.398666,19296.81439,8645.393366
10770.73706,59,Tier_3,Professional,505.1553307,1615.610558,343.6424469,443.9319312,1170.826986,588.0291377
34910.2764,55,Tier_2,Professional,1257.541883,6982.05528,1289.663953,1290.775757,4841.916763,2082.377881
67165.01892,26,Tier_2,Self_Employed,2177.648469,13433.00378,3196.452113,1751.751548,8206.499618,3501.457313
10993.00594,35,Tier_1,Retired,414.3241554,3297.901783,386.9003272,355.8685427,1527.313444,717.0669785
34777.33083,32,Tier_2,Student,1667.698758,6955.466165,1337.996051,1525.131126,3995.882993,2192.190964
63531.11664,21,Tier_3,Self_Employed,3095.86683,9529.667496,3141.294607,2680.196663,7797.165138,4077.436227
30301.48857,51,Tier_2,Student,1049.883521,6060.297715,1129.323731,1415.331454,4296.853497,2048.75744
297650.4544,55,Tier_1,Self_Employed,11703.44988,89295.13632,13892.79441,7941.272155,34818.77787,16221.22594
7895.697371,34,Tier_2,Student,244.83373,1579.139474,271.2402544,297.9727271,950.2568589,631.3188343
69977.95092,24,Tier_2,Student,2157.190252,13995.59018,2900.236713,3491.996738,9010.514568,5165.380599
26126.65328,49,Tier_2,Professional,911.272328,5225.330656,854.4172083,875.3159438,3451.19331,1594.90067
55630.60534,40,Tier_3,Student,1924.821396,8344.590801,1933.883913,1298.969098,6088.135178,3972.953378
